origin,strategy,communication_noise_multiplier,local_noise,communication_primitive,num_qubits,circuit_depth,partitioned_depth,num_partitions_requested,num_partitions_tested,noise_free_expectation,noisy_expectation,zne_expectation,noisy_error,zne_error,error_reduction,partition_time,shots,seed
dj_indep_11q,no,1.2,0.001,tp,11,12,35,6,6,-0.040000000000000036,0.02999999999999999,0.009999999999999976,0.07000000000000002,0.05000000000000001,0.2857142857142858,0.0017402172088623047,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,31,1,1,-0.020000000000000018,-0.99,-1.0020000000000002,0.97,0.9820000000000002,-0.012371134020618797,0.0008182525634765625,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,29,2,2,-0.030000000000000027,0.09999999999999998,-0.07999999999999995,0.13,0.04999999999999992,0.615384615384616,0.0014841556549072266,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,38,3,3,-0.020000000000000018,-0.019999999999999987,0.05599999999999999,3.122502256758253e-17,0.07600000000000001,-2433945398614454.0,0.001711130142211914,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,32,4,4,0.06000000000000005,0.07999999999999999,0.04600000000000002,0.019999999999999934,0.014000000000000033,0.29999999999999605,0.0015370845794677734,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,32,5,5,-0.07,-0.04,0.053999999999999986,0.030000000000000006,0.124,-3.133333333333333,0.0015552043914794922,200,
dj_indep_11q,no,1.0,0.005,tp,11,12,35,6,6,0.0,-1.214306433183765e-17,-0.14000000000000004,1.214306433183765e-17,0.14000000000000004,-1.1529215046068474e+16,0.001779317855834961,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,31,1,1,-0.040000000000000036,-0.95,-0.9980000000000002,0.9099999999999999,0.9580000000000002,-0.052747252747253046,0.0008590221405029297,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,29,2,2,0.07,-0.13999999999999996,0.09600000000000006,0.20999999999999996,0.02600000000000005,0.876190476190476,0.0014998912811279297,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,38,3,3,-0.020000000000000018,0.019999999999999993,0.022000000000000006,0.04000000000000001,0.04200000000000002,-0.050000000000000384,0.0016887187957763672,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,32,4,4,0.08000000000000002,-0.03999999999999999,0.022000000000000002,0.12,0.05800000000000001,0.5166666666666666,0.00164794921875,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,32,5,5,-0.050000000000000044,0.019999999999999993,-0.08200000000000002,0.07000000000000003,0.03199999999999997,0.5428571428571435,0.0016870498657226562,200,
dj_indep_11q,no,1.1,0.005,tp,11,12,35,6,6,0.06000000000000005,-0.030000000000000016,-0.05599999999999991,0.09000000000000007,0.11599999999999996,-0.28888888888888753,0.001783132553100586,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,31,1,1,-0.020000000000000018,-1.0,-0.9919999999999998,0.98,0.9719999999999998,0.008163265306122682,0.000804901123046875,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,29,2,2,0.07,0.07999999999999996,0.041999999999999996,0.009999999999999953,0.02800000000000001,-1.8000000000000143,0.0014431476593017578,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,38,3,3,0.020000000000000018,0.049999999999999996,0.1219999999999999,0.029999999999999978,0.10199999999999988,-2.399999999999998,0.001421213150024414,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,32,4,4,0.09000000000000002,0.019999999999999997,0.05799999999999997,0.07000000000000003,0.032000000000000056,0.5428571428571423,0.0016388893127441406,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,32,5,5,0.11000000000000004,0.06999999999999999,0.11799999999999998,0.04000000000000005,0.007999999999999938,0.8000000000000018,0.0017218589782714844,200,
dj_indep_11q,no,1.2,0.005,tp,11,12,35,6,6,0.040000000000000036,0.1,0.06800000000000005,0.05999999999999997,0.02800000000000001,0.5333333333333329,0.001756906509399414,200,
dj_indep_11q,no,1.0,0.01,tp,11,12,31,1,1,0.010000000000000009,-0.94,-0.9799999999999999,0.95,0.9899999999999999,-0.04210526315789466,0.0008373260498046875,200,
dj_indep_11q,no,1.0,0.01,tp,11,12,29,2,2,-0.020000000000000018,-0.039999999999999994,0.146,0.019999999999999976,0.166,-7.30000000000001,0.0013880729675292969,200,
