grover-noancilla_nativegates_ibm_opt0_2q,local,1.1,0.02,cat,2,3,10,2,2,-0.03,0.03,-0.1239999999999999,0.06,0.0939999999999999,-0.5666666666666639,0.0015699863433837,200,
grover-noancilla_nativegates_ibm_opt0_2q,local,1.2,0.02,cat,2,3,10,2,2,-0.1,0.05,0.0739999999999999,0.15,0.1739999999999999,-0.1599999999999993,0.0017809867858886,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.0,0.001,cat,3,29,60,2,2,-1.0,-0.05000000000000004,-0.027999999999999962,0.95,0.9720000000000001,-0.023157894736842245,0.0038909912109375,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.1,0.001,cat,3,29,60,2,2,-1.0,0.05999999999999996,-0.06799999999999996,1.06,0.932,0.12075471698113208,0.0035588741302490234,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.2,0.001,cat,3,29,60,2,2,-1.0,0.009999999999999981,0.08800000000000004,1.01,1.088,-0.0772277227722773,0.003922939300537109,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.0,0.005,cat,3,29,60,2,2,-1.0,0.09000000000000004,-0.025999999999999975,1.09,0.974,0.10642201834862394,0.0035371780395507812,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.1,0.005,cat,3,29,60,2,2,-1.0,-0.010000000000000002,0.05600000000000005,0.99,1.056,-0.06666666666666672,0.003679990768432617,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.2,0.005,cat,3,29,60,2,2,-1.0,0.01999999999999999,0.07800000000000003,1.02,1.078,-0.05686274509803926,0.003712892532348633,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.0,0.01,cat,3,29,60,2,2,-1.0,-0.07000000000000002,0.013999999999999898,0.9299999999999999,1.0139999999999998,-0.09032258064516113,0.0037899017333984375,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.1,0.01,cat,3,29,60,2,2,-1.0,-0.029999999999999957,-0.027999999999999955,0.9700000000000001,0.9720000000000001,-0.0020618556701030946,0.00398707389831543,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.2,0.01,cat,3,29,60,2,2,-1.0,-0.009999999999999967,-0.1139999999999999,0.99,0.8860000000000001,0.10505050505050492,0.004116058349609375,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.0,0.015,cat,3,29,60,2,2,-1.0,1.0408340855860843e-17,-0.08599999999999997,1.0,0.914,0.08599999999999997,0.003837108612060547,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.1,0.015,cat,3,29,60,2,2,-1.0,0.03999999999999999,0.008000000000000005,1.04,1.008,0.030769230769230795,0.0038862228393554688,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.2,0.015,cat,3,29,60,2,2,-1.0,-0.059999999999999984,0.11000000000000004,0.9400000000000001,1.11,-0.18085106382978727,0.0036001205444335938,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.0,0.02,cat,3,29,60,2,2,-1.0,-0.04999999999999994,0.13600000000000004,0.9500000000000001,1.1360000000000001,-0.19578947368421057,0.0037567615509033203,200,
grover-noancilla_nativegates_ibm_opt0_3q,global,1.1,0.02,cat,3,29,60,2,2,-1.0,-0.04999999999999999,0.013999999999999953,0.95,1.014,-0.06736842105263165,0.0037009716033935547,200,
