origin,strategy,communication_noise_multiplier,local_noise,communication_primitive,num_qubits,circuit_depth,partitioned_depth,num_partitions_requested,num_partitions_tested,noise_free_expectation,noisy_expectation,zne_expectation,noisy_error,zne_error,error_reduction,partition_time,shots,seed
dj_indep_8q,local,1.1,0.005,cat,8,9,23,4,4,-0.09,-0.06,-0.0559999999999998,0.0299999999999999,0.0340000000000001,-0.1333333333333397,0.002443790435791,200,
dj_indep_8q,local,1.1,0.005,cat,8,9,23,6,6,-0.04,0.04,-0.0740000000000001,0.08,0.034,0.5749999999999995,0.0027389526367187,200,
dj_indep_8q,local,1.2,0.005,cat,8,9,16,2,2,-0.04,-0.0499999999999999,-0.0319999999999999,0.0099999999999999,0.008,0.1999999999999885,0.0020959377288818,200,
dj_indep_8q,local,1.2,0.005,cat,8,9,23,4,4,0.02,-0.11,0.1240000000000001,0.13,0.104,0.1999999999999993,0.0024559497833251,200,
dj_indep_8q,local,1.2,0.005,cat,8,9,23,6,6,0.01,-0.03,0.0799999999999999,0.04,0.0699999999999999,-0.749999999999997,0.0026881694793701,200,
dj_indep_8q,local,1.0,0.01,cat,8,9,16,2,2,0.07,0.08,0.14,0.01,0.07,-5.999999999999971,0.0020999908447265,200,
dj_indep_8q,local,1.0,0.01,cat,8,9,23,4,4,0.0,0.16,0.1239999999999999,0.16,0.1239999999999999,0.2250000000000002,0.0022652149200439,200,
dj_indep_8q,local,1.0,0.01,cat,8,9,23,6,6,0.09,0.05,-0.0359999999999999,0.0399999999999999,0.1259999999999999,-2.149999999999999,0.0028049945831298,200,
dj_indep_8q,local,1.1,0.01,cat,8,9,16,2,2,0.11,0.0199999999999999,-0.0179999999999999,0.09,0.128,-0.4222222222222214,0.0021419525146484,200,
dj_indep_8q,local,1.1,0.01,cat,8,9,23,4,4,-0.06,0.0099999999999999,0.0139999999999999,0.07,0.074,-0.0571428571428567,0.0023219585418701,200,
dj_indep_8q,local,1.1,0.01,cat,8,9,23,6,6,0.01,-0.05,0.0699999999999999,0.06,0.0599999999999999,2.0816681711721665e-15,0.0026788711547851,200,
dj_indep_8q,local,1.2,0.01,cat,8,9,16,2,2,-0.04,-0.0599999999999999,0.0659999999999999,0.0199999999999999,0.106,-4.300000000000017,0.0022871494293212,200,
dj_indep_8q,local,1.2,0.01,cat,8,9,23,4,4,0.02,-0.12,0.1479999999999999,0.14,0.1279999999999999,0.0857142857142865,0.0023317337036132,200,
dj_indep_8q,local,1.2,0.01,cat,8,9,23,6,6,-0.1,0.0499999999999999,-0.01,0.1499999999999999,0.09,0.3999999999999997,0.0027861595153808,200,
dj_indep_8q,local,1.0,0.015,cat,8,9,16,2,2,-0.09,0.09,-0.148,0.18,0.058,0.6777777777777777,0.0021579265594482,200,
dj_indep_8q,local,1.0,0.015,cat,8,9,23,4,4,-0.06,-0.0699999999999999,0.072,0.0099999999999998,0.1320000000000001,-12.200000000000143,0.0023300647735595,200,
dj_indep_8q,local,1.0,0.015,cat,8,9,23,6,6,0.06,-0.14,-0.032,0.2,0.0920000000000001,0.5399999999999995,0.0027217864990234,200,
dj_indep_8q,local,1.1,0.015,cat,8,9,16,2,2,0.03,0.0099999999999999,-0.116,0.02,0.146,-6.299999999999981,0.0021450519561767,200,
dj_indep_8q,local,1.1,0.015,cat,8,9,23,4,4,-0.07,-0.17,-0.06,0.1,0.0099999999999999,0.9000000000000004,0.0023419857025146,200,
dj_indep_8q,local,1.1,0.015,cat,8,9,23,6,6,-0.01,0.0399999999999999,0.008,0.05,0.018,0.6399999999999996,0.0028040409088134,200,
dj_indep_8q,local,1.2,0.015,cat,8,9,16,2,2,-0.12,-1.3877787807814457e-17,0.024,0.12,0.144,-0.2,0.0021986961364746,200,
dj_indep_8q,local,1.2,0.015,cat,8,9,23,4,4,0.04,-0.1,0.0199999999999999,0.14,0.02,0.8571428571428569,0.0023379325866699,200,
dj_indep_8q,local,1.2,0.015,cat,8,9,23,6,6,-0.11,0.0599999999999999,0.03,0.17,0.1400000000000001,0.1764705882352935,0.0028033256530761,200,
dj_indep_8q,local,1.0,0.02,cat,8,9,16,2,2,-0.01,0.02,-0.3019999999999999,0.03,0.2919999999999998,-8.733333333333324,0.0020749568939208,200,
dj_indep_8q,local,1.0,0.02,cat,8,9,23,4,4,-0.06,0.02,-0.0480000000000001,0.08,0.0119999999999999,0.8500000000000013,0.0023901462554931,200,
dj_indep_8q,local,1.0,0.02,cat,8,9,23,6,6,-0.07,2.3418766925686896e-17,0.2339999999999999,0.07,0.304,-3.3428571428571408,0.003005027770996,200,
dj_indep_8q,local,1.1,0.02,cat,8,9,16,2,2,-0.11,-0.0199999999999999,-0.1179999999999999,0.09,0.0079999999999999,0.9111111111111122,0.002087116241455,200,
dj_indep_8q,local,1.1,0.02,cat,8,9,23,4,4,-0.11,-0.12,-0.034,0.0099999999999999,0.076,-6.600000000000008,0.0023751258850097,200,
dj_indep_8q,local,1.1,0.02,cat,8,9,23,6,6,-0.04,-0.0699999999999999,4.499593152760682e-17,0.0299999999999999,0.04,-0.3333333333333378,0.0026490688323974,200,
dj_indep_8q,local,1.2,0.02,cat,8,9,16,2,2,0.08,0.05,0.098,0.03,0.018,0.4,0.0020678043365478,200,
dj_indep_8q,local,1.2,0.02,cat,8,9,23,4,4,0.08,0.11,-0.0699999999999999,0.03,0.15,-3.999999999999997,0.0024218559265136,200,
dj_indep_8q,local,1.2,0.02,cat,8,9,23,6,6,-0.01,0.0299999999999999,0.038,0.0399999999999999,0.048,-0.2000000000000014,0.0028529167175292,200,
dj_indep_4q,local,1.0,0.001,cat,4,5,11,2,2,-0.01,-0.06,0.166,0.0499999999999999,0.176,-2.5200000000000022,0.0013830661773681,200,
dj_indep_4q,local,1.0,0.001,cat,4,5,13,4,4,-0.1299999999999999,-0.1399999999999999,0.1260000000000001,0.01,0.256,-24.599999999999984,0.0013160705566406,200,
dj_indep_4q,local,1.1,0.001,cat,4,5,11,2,2,0.0,0.0299999999999999,-0.0960000000000002,0.0299999999999999,0.0960000000000002,-2.200000000000009,0.0012118816375732,200,
dj_indep_4q,local,1.1,0.001,cat,4,5,13,4,4,0.0,0.14,-1.5515838457795457e-17,0.14,1.5515838457795457e-17,0.9999999999999998,0.0013670921325683,200,
dj_indep_4q,local,1.2,0.001,cat,4,5,11,2,2,0.08,0.0299999999999999,0.09,0.05,0.0099999999999999,0.8000000000000003,0.0012311935424804,200,
dj_indep_4q,local,1.2,0.001,cat,4,5,13,4,4,0.07,-0.08,-0.132,0.15,0.202,-0.3466666666666665,0.0013952255249023,200,
dj_indep_4q,local,1.0,0.005,cat,4,5,11,2,2,0.05,-0.06,0.0779999999999999,0.11,0.0279999999999999,0.7454545454545463,0.0012068748474121,200,
dj_indep_4q,local,1.0,0.005,cat,4,5,13,4,4,-0.04,0.0299999999999999,-0.064,0.07,0.0239999999999999,0.6571428571428575,0.0013539791107177,200,
dj_indep_4q,local,1.1,0.005,cat,4,5,11,2,2,0.1499999999999999,0.0099999999999999,0.0379999999999999,0.1399999999999999,0.112,0.1999999999999996,0.0012218952178955,200,
dj_indep_4q,local,1.1,0.005,cat,4,5,13,4,4,0.05,0.03,0.0979999999999999,0.02,0.0479999999999999,-1.3999999999999952,0.0013759136199951,200,
dj_indep_4q,local,1.2,0.005,cat,4,5,11,2,2,0.0,-0.06,0.02,0.06,0.02,0.6666666666666666,0.0012381076812744,200,
dj_indep_4q,local,1.2,0.005,cat,4,5,13,4,4,0.04,0.02,-0.1119999999999999,0.02,0.152,-6.599999999999991,0.0013980865478515,200,
dj_indep_4q,local,1.0,0.01,cat,4,5,11,2,2,-0.1,0.0099999999999999,0.002,0.11,0.102,0.0727272727272721,0.0012009143829345,200,
dj_indep_4q,local,1.0,0.01,cat,4,5,13,4,4,-0.05,-8.673617379884035e-18,0.0119999999999999,0.05,0.062,-0.2399999999999993,0.0014190673828125,200,
dj_indep_4q,local,1.1,0.01,cat,4,5,11,2,2,0.08,0.1399999999999999,-0.018,0.0599999999999999,0.098,-0.6333333333333346,0.0012459754943847,200,
dj_indep_4q,local,1.1,0.01,cat,4,5,13,4,4,0.08,0.14,-0.0439999999999999,0.06,0.1239999999999999,-1.066666666666665,0.0013749599456787,200,
dj_indep_4q,local,1.2,0.01,cat,4,5,11,2,2,0.01,0.05,0.0019999999999999,0.0399999999999999,0.008,0.7999999999999996,0.0011982917785644,200,
dj_indep_4q,local,1.2,0.01,cat,4,5,13,4,4,0.02,0.0899999999999999,0.042,0.0699999999999999,0.022,0.6857142857142849,0.0013978481292724,200,
dj_indep_4q,local,1.0,0.015,cat,4,5,11,2,2,-0.12,1.3877787807814457e-17,-0.0700000000000001,0.12,0.0499999999999999,0.583333333333334,0.0012328624725341,200,
dj_indep_4q,local,1.0,0.015,cat,4,5,13,4,4,-0.01,0.1,-4.8099099219165906e-17,0.1100000000000001,0.0099999999999999,0.9090909090909096,0.0013740062713623,200,
dj_indep_4q,local,1.1,0.015,cat,4,5,11,2,2,-0.11,0.07,-0.028,0.18,0.0819999999999999,0.5444444444444448,0.0011959075927734,200,
dj_indep_4q,local,1.1,0.015,cat,4,5,13,4,4,0.12,0.03,-0.0099999999999999,0.09,0.13,-0.4444444444444444,0.0013871192932128,200,
dj_indep_4q,local,1.2,0.015,cat,4,5,11,2,2,0.02,0.0699999999999999,-0.0199999999999999,0.0499999999999999,0.0399999999999999,0.199999999999999,0.0011770725250244,200,
dj_indep_4q,local,1.2,0.015,cat,4,5,13,4,4,-0.04,0.03,0.04,0.07,0.08,-0.1428571428571428,0.0013530254364013,200,
dj_indep_4q,local,1.0,0.02,cat,4,5,11,2,2,-0.02,0.0399999999999999,-0.026,0.06,0.006,0.8999999999999999,0.0012140274047851,200,
dj_indep_4q,local,1.0,0.02,cat,4,5,13,4,4,-0.08,-0.06,-0.1079999999999999,0.0199999999999999,0.0279999999999999,-0.4000000000000011,0.0013809204101562,200,
dj_indep_4q,local,1.1,0.02,cat,4,5,11,2,2,0.1,-0.1399999999999999,0.02,0.24,0.08,0.6666666666666665,0.0011651515960693,200,
dj_indep_4q,local,1.1,0.02,cat,4,5,13,4,4,-0.01,-0.18,-0.092,0.17,0.082,0.5176470588235291,0.0014052391052246,200,
dj_indep_4q,local,1.2,0.02,cat,4,5,11,2,2,0.05,-0.0699999999999999,-0.0979999999999998,0.12,0.1479999999999999,-0.2333333333333326,0.0012319087982177,200,
dj_indep_4q,local,1.2,0.02,cat,4,5,13,4,4,0.03,0.04,-0.0079999999999999,0.01,0.0379999999999999,-2.7999999999999843,0.0014271736145019,200,
dj_indep_7q,local,1.0,0.001,cat,7,8,13,2,2,-0.11,2.775557561562892e-17,-0.178,0.11,0.0679999999999999,0.3818181818181824,0.0018129348754882,200,
dj_indep_7q,local,1.0,0.001,cat,7,8,20,4,4,-0.06,0.0499999999999999,-0.038,0.11,0.0219999999999999,0.8000000000000002,0.002065896987915,200,
dj_indep_7q,local,1.0,0.001,cat,7,8,22,6,6,-0.08,-0.04,-0.0099999999999999,0.0399999999999999,0.07,-0.7500000000000024,0.0023601055145263,200,
dj_indep_7q,local,1.1,0.001,cat,7,8,13,2,2,0.0,-0.06,0.0179999999999999,0.06,0.0179999999999999,0.7000000000000006,0.0018627643585205,200,
dj_indep_7q,local,1.1,0.001,cat,7,8,20,4,4,0.1399999999999999,-0.03,0.1,0.1699999999999999,0.0399999999999999,0.7647058823529418,0.0020680427551269,200,
dj_indep_7q,local,1.1,0.001,cat,7,8,22,6,6,-0.04,-0.1,-0.0959999999999999,0.06,0.0559999999999999,0.0666666666666681,0.0023443698883056,200,
dj_indep_7q,local,1.2,0.001,cat,7,8,13,2,2,-0.04,0.0399999999999999,-0.0479999999999999,0.0799999999999999,0.0079999999999998,0.9000000000000015,0.0019278526306152,200,
dj_indep_7q,local,1.2,0.001,cat,7,8,20,4,4,-0.03,0.03,0.046,0.06,0.076,-0.266666666666667,0.0020856857299804,200,
dj_indep_7q,local,1.2,0.001,cat,7,8,22,6,6,-0.03,0.14,0.0079999999999999,0.1700000000000001,0.038,0.7764705882352942,0.0024189949035644,200,
dj_indep_7q,local,1.0,0.005,cat,7,8,13,2,2,0.01,-0.0399999999999999,0.002,0.0499999999999999,0.0079999999999999,0.8400000000000012,0.0019021034240722,200,
dj_indep_7q,local,1.0,0.005,cat,7,8,20,4,4,0.07,-0.12,-0.0639999999999999,0.19,0.1339999999999999,0.2947368421052635,0.0020630359649658,200,
dj_indep_7q,local,1.0,0.005,cat,7,8,22,6,6,0.02,-0.08,0.11,0.1,0.09,0.1000000000000002,0.0023598670959472,200,
dj_indep_7q,local,1.1,0.005,cat,7,8,13,2,2,0.0,-0.0199999999999999,0.0059999999999999,0.0199999999999999,0.0059999999999999,0.7000000000000043,0.0017769336700439,200,
dj_indep_7q,local,1.1,0.005,cat,7,8,20,4,4,-0.11,-0.11,0.046,0.0,0.156,,0.0021159648895263,200,
dj_indep_7q,local,1.1,0.005,cat,7,8,22,6,6,0.08,0.0,0.0279999999999999,0.08,0.052,0.3499999999999997,0.0024020671844482,200,
dj_indep_7q,local,1.2,0.005,cat,7,8,13,2,2,0.01,-0.18,-0.1599999999999999,0.19,0.1699999999999999,0.105263157894737,0.0018432140350341,200,
dj_indep_7q,local,1.2,0.005,cat,7,8,20,4,4,-0.04,-0.09,0.002,0.0499999999999999,0.0420000000000001,0.1599999999999973,0.0021088123321533,200,
dj_indep_7q,local,1.2,0.005,cat,7,8,22,6,6,0.02,-0.0999999999999999,-0.0020000000000001,0.12,0.0220000000000001,0.8166666666666652,0.0023727416992187,200,
dj_indep_7q,local,1.0,0.01,cat,7,8,13,2,2,0.03,0.02,0.0179999999999999,0.0099999999999999,0.012,-0.2000000000000102,0.0018761157989501,200,
dj_indep_7q,local,1.0,0.01,cat,7,8,20,4,4,-0.07,-0.07,0.0019999999999998,2.775557561562892e-17,0.0719999999999999,-2594073385365401.0,0.0021066665649414,200,
dj_indep_7q,local,1.0,0.01,cat,7,8,22,6,6,-0.02,-0.0299999999999999,0.0599999999999999,0.0099999999999999,0.0799999999999999,-7.000000000000036,0.0024702548980712,200,
dj_indep_7q,local,1.1,0.01,cat,7,8,13,2,2,-0.02,0.0099999999999999,-0.058,0.0299999999999999,0.038,-0.2666666666666695,0.001838207244873,200,
dj_indep_7q,local,1.1,0.01,cat,7,8,20,4,4,-0.03,-0.04,-0.07,0.0099999999999999,0.0399999999999999,-3.0000000000000058,0.0021963119506835,200,
dj_indep_7q,local,1.1,0.01,cat,7,8,22,6,6,0.1299999999999999,-0.01,-0.2219999999999999,0.14,0.3519999999999998,-1.5142857142857131,0.0023610591888427,200,
dj_indep_7q,local,1.2,0.01,cat,7,8,13,2,2,-0.1399999999999999,1.0408340855860844e-17,0.1439999999999999,0.1399999999999999,0.2839999999999999,-1.0285714285714287,0.0018837451934814,200,
dj_indep_7q,local,1.2,0.01,cat,7,8,20,4,4,-0.07,-0.07,-0.15,1.3877787807814457e-17,0.08,-5764607523034237.0,0.0021729469299316,200,
dj_indep_7q,local,1.2,0.01,cat,7,8,22,6,6,0.1899999999999999,0.04,-0.044,0.1499999999999998,0.2339999999999999,-0.5600000000000009,0.002342939376831,200,
dj_indep_7q,local,1.0,0.015,cat,7,8,13,2,2,-0.1299999999999999,-0.08,0.1260000000000001,0.0499999999999999,0.2560000000000001,-4.120000000000009,0.0018112659454345,200,
dj_indep_7q,local,1.0,0.015,cat,7,8,20,4,4,-0.01,-0.0099999999999999,0.0679999999999999,1.3877787807814457e-17,0.0779999999999999,-5620492334958373.0,0.0020689964294433,200,
dj_indep_7q,local,1.0,0.015,cat,7,8,22,6,6,-0.09,0.05,0.048,0.14,0.138,0.0142857142857144,0.0024850368499755,200,
dj_indep_7q,local,1.1,0.015,cat,7,8,13,2,2,0.07,-0.07,-0.152,0.14,0.222,-0.585714285714286,0.0018689632415771,200,
dj_indep_7q,local,1.1,0.015,cat,7,8,20,4,4,-0.08,0.0599999999999999,0.084,0.1399999999999999,0.1640000000000001,-0.1714285714285724,0.0021109580993652,200,
dj_indep_7q,local,1.1,0.015,cat,7,8,22,6,6,0.03,0.04,-0.2,0.01,0.23,-21.999999999999982,0.0024530887603759,200,
dj_indep_7q,local,1.2,0.015,cat,7,8,13,2,2,-0.07,-0.1099999999999999,0.1879999999999999,0.0399999999999999,0.258,-5.450000000000008,0.0018608570098876,200,
dj_indep_7q,local,1.2,0.015,cat,7,8,20,4,4,-0.01,-0.03,-0.0839999999999999,0.02,0.0739999999999999,-2.6999999999999966,0.0021479129791259,200,
dj_indep_7q,local,1.2,0.015,cat,7,8,22,6,6,-0.07,0.1099999999999999,-0.128,0.1799999999999999,0.058,0.6777777777777773,0.0023157596588134,200,
dj_indep_7q,local,1.0,0.02,cat,7,8,13,2,2,0.01,-0.02,0.1759999999999998,0.03,0.1659999999999998,-4.533333333333328,0.0020480155944824,200,
dj_indep_7q,local,1.0,0.02,cat,7,8,20,4,4,0.08,0.07,0.0019999999999999,0.0099999999999999,0.078,-6.800000000000005,0.0025088787078857,200,
dj_indep_7q,local,1.0,0.02,cat,7,8,22,6,6,0.07,0.04,0.0819999999999999,0.0299999999999999,0.0119999999999999,0.6000000000000022,0.00276780128479,200,
dj_indep_7q,local,1.1,0.02,cat,7,8,13,2,2,0.02,0.0299999999999999,-0.016,0.0099999999999999,0.036,-2.600000000000015,0.0018670558929443,200,
dj_indep_7q,local,1.1,0.02,cat,7,8,20,4,4,0.05,0.09,-0.1159999999999999,0.0399999999999999,0.1659999999999999,-3.150000000000001,0.0022289752960205,200,
dj_indep_7q,local,1.1,0.02,cat,7,8,22,6,6,0.04,0.0299999999999999,0.1099999999999999,0.01,0.0699999999999999,-5.999999999999962,0.0025463104248046,200,
dj_indep_7q,local,1.2,0.02,cat,7,8,13,2,2,0.1,-0.03,-0.038,0.13,0.1380000000000001,-0.061538461538462,0.0019330978393554,200,
dj_indep_7q,local,1.2,0.02,cat,7,8,20,4,4,-0.07,0.19,-0.0719999999999999,0.26,0.0019999999999999,0.9923076923076924,0.0021631717681884,200,
dj_indep_7q,local,1.2,0.02,cat,7,8,22,6,6,-0.11,0.0099999999999999,-0.0460000000000001,0.12,0.0639999999999999,0.4666666666666671,0.0024969577789306,200,
dj_indep_6q,local,1.0,0.001,cat,6,7,13,2,2,0.01,0.06,0.024,0.0499999999999999,0.014,0.7199999999999999,0.0016539096832275,200,
dj_indep_6q,local,1.0,0.001,cat,6,7,17,4,4,0.03,-0.0199999999999999,-0.1199999999999999,0.05,0.15,-2.0000000000000004,0.0018560886383056,200,
dj_indep_6q,local,1.0,0.001,cat,6,7,19,6,6,0.1499999999999999,0.02,-0.0179999999999999,0.1299999999999999,0.1679999999999999,-0.2923076923076922,0.0019581317901611,200,
dj_indep_6q,local,1.1,0.001,cat,6,7,13,2,2,0.06,-0.07,-0.032,0.13,0.092,0.292307692307692,0.001598834991455,200,
dj_indep_6q,local,1.1,0.001,cat,6,7,17,4,4,0.0,0.05,-0.0639999999999998,0.05,0.0639999999999998,-0.279999999999996,0.0019161701202392,200,
dj_indep_6q,local,1.1,0.001,cat,6,7,19,6,6,0.08,-0.09,0.026,0.17,0.0539999999999999,0.6823529411764708,0.0021779537200927,200,
dj_indep_6q,local,1.2,0.001,cat,6,7,13,2,2,0.01,0.0,0.186,0.01,0.176,-16.599999999999984,0.0016429424285888,200,
dj_indep_6q,local,1.2,0.001,cat,6,7,17,4,4,-0.02,0.07,0.1939999999999999,0.09,0.2139999999999999,-1.3777777777777769,0.0019459724426269,200,
dj_indep_6q,local,1.2,0.001,cat,6,7,19,6,6,-0.06,0.02,0.0899999999999998,0.08,0.1499999999999999,-0.8749999999999976,0.0019991397857666,200,
dj_indep_6q,local,1.0,0.005,cat,6,7,13,2,2,-0.01,0.1399999999999999,0.132,0.1499999999999999,0.142,0.053333333333333,0.0015888214111328,200,
dj_indep_6q,local,1.0,0.005,cat,6,7,17,4,4,0.06,1.3877787807814457e-17,-0.106,0.06,0.1660000000000001,-1.7666666666666668,0.0019409656524658,200,
dj_indep_6q,local,1.0,0.005,cat,6,7,19,6,6,0.02,0.15,0.2,0.13,0.18,-0.3846153846153847,0.0020759105682373,200,
dj_indep_6q,local,1.1,0.005,cat,6,7,13,2,2,-0.03,-0.0499999999999999,0.0239999999999999,0.0199999999999999,0.054,-1.7000000000000062,0.001866340637207,200,
dj_indep_6q,local,1.1,0.005,cat,6,7,17,4,4,-0.07,-0.03,0.088,0.04,0.158,-2.9499999999999997,0.0020711421966552,200,
dj_indep_6q,local,1.1,0.005,cat,6,7,19,6,6,-0.1,-0.0799999999999999,-0.088,0.02,0.012,0.4000000000000008,0.0019228458404541,200,
dj_indep_6q,local,1.2,0.005,cat,6,7,13,2,2,0.01,0.0599999999999999,-0.2459999999999999,0.0499999999999999,0.256,-4.120000000000003,0.0016179084777832,200,
dj_indep_6q,local,1.2,0.005,cat,6,7,17,4,4,-0.01,-0.03,0.07,0.02,0.08,-3.0000000000000027,0.0020449161529541,200,
dj_indep_6q,local,1.2,0.005,cat,6,7,19,6,6,-0.06,-0.07,0.04,0.01,0.1000000000000001,-9.000000000000004,0.0020310878753662,200,
dj_indep_6q,local,1.0,0.01,cat,6,7,13,2,2,-0.05,-2.775557561562892e-17,0.028,0.05,0.078,-0.5600000000000003,0.0015809535980224,200,
dj_indep_6q,local,1.0,0.01,cat,6,7,17,4,4,-0.02,-0.0499999999999999,0.062,0.0299999999999999,0.082,-1.7333333333333385,0.0019018650054931,200,
dj_indep_6q,local,1.0,0.01,cat,6,7,19,6,6,0.06,0.0399999999999999,0.1619999999999998,0.0200000000000001,0.1019999999999998,-4.0999999999999615,0.0019216537475585,200,
dj_indep_6q,local,1.1,0.01,cat,6,7,13,2,2,0.03,0.0699999999999999,-0.082,0.0399999999999999,0.112,-1.8000000000000032,0.0016791820526123,200,
dj_indep_6q,local,1.1,0.01,cat,6,7,17,4,4,0.02,-0.0399999999999999,-0.1299999999999999,0.06,0.1499999999999999,-1.499999999999999,0.0019168853759765,200,
dj_indep_6q,local,1.1,0.01,cat,6,7,19,6,6,0.01,-0.0099999999999999,-0.084,0.0199999999999999,0.094,-3.700000000000012,0.0019781589508056,200,
dj_indep_6q,local,1.2,0.01,cat,6,7,13,2,2,-0.07,0.0199999999999999,0.0239999999999999,0.0899999999999999,0.0939999999999999,-0.0444444444444446,0.0016467571258544,200,
dj_indep_6q,local,1.2,0.01,cat,6,7,17,4,4,-0.04,0.02,0.1519999999999999,0.06,0.1919999999999999,-2.1999999999999966,0.001878023147583,200,
dj_indep_6q,local,1.2,0.01,cat,6,7,19,6,6,0.02,0.0,0.0459999999999998,0.02,0.0259999999999997,-0.2999999999999882,0.0019068717956542,200,
dj_indep_6q,local,1.0,0.015,cat,6,7,13,2,2,0.08,-5.204170427930421e-18,0.0099999999999999,0.08,0.07,0.1249999999999997,0.0016062259674072,200,
dj_indep_6q,local,1.0,0.015,cat,6,7,17,4,4,-0.03,0.02,-0.0699999999999999,0.05,0.0399999999999999,0.2000000000000014,0.0019371509552001,200,
dj_indep_6q,local,1.0,0.015,cat,6,7,19,6,6,-0.11,-0.12,-0.0699999999999999,0.01,0.04,-2.9999999999999947,0.0020081996917724,200,
dj_indep_6q,local,1.1,0.015,cat,6,7,13,2,2,0.05,-0.0499999999999999,-0.0879999999999999,0.1,0.138,-0.3799999999999996,0.0016589164733886,200,
dj_indep_6q,local,1.1,0.015,cat,6,7,17,4,4,-0.06,0.01,0.1059999999999999,0.07,0.166,-1.37142857142857,0.0019619464874267,200,
dj_indep_6q,local,1.1,0.015,cat,6,7,19,6,6,0.05,0.0799999999999999,-0.004,0.0299999999999999,0.054,-0.8000000000000075,0.0019161701202392,200,
dj_indep_6q,local,1.2,0.015,cat,6,7,13,2,2,0.04,-0.08,0.14,0.12,0.1,0.1666666666666668,0.0016179084777832,200,
dj_indep_6q,local,1.2,0.015,cat,6,7,17,4,4,0.09,-0.1,0.068,0.19,0.0219999999999999,0.8842105263157897,0.0019428730010986,200,
dj_indep_6q,local,1.2,0.015,cat,6,7,19,6,6,0.0,-0.0399999999999999,0.0379999999999999,0.0399999999999999,0.0379999999999999,0.0500000000000002,0.0019299983978271,200,
dj_indep_6q,local,1.0,0.02,cat,6,7,13,2,2,-0.06,-0.01,0.056,0.05,0.1160000000000001,-1.3200000000000005,0.0016520023345947,200,
dj_indep_6q,local,1.0,0.02,cat,6,7,17,4,4,0.02,0.0499999999999999,0.0360000000000001,0.0299999999999999,0.0160000000000001,0.4666666666666615,0.0020360946655273,200,
dj_indep_6q,local,1.0,0.02,cat,6,7,19,6,6,-0.1,-0.05,0.0019999999999999,0.05,0.1019999999999999,-1.0399999999999987,0.0019879341125488,200,
dj_indep_6q,local,1.1,0.02,cat,6,7,13,2,2,-0.01,0.07,-0.0199999999999998,0.08,0.0099999999999998,0.8750000000000017,0.0016312599182128,200,
dj_indep_6q,local,1.1,0.02,cat,6,7,17,4,4,-0.1299999999999999,0.07,0.1099999999999999,0.1999999999999999,0.2399999999999999,-0.1999999999999999,0.0018763542175292,200,
dj_indep_6q,local,1.1,0.02,cat,6,7,19,6,6,-0.09,0.1099999999999999,0.1159999999999998,0.2,0.2059999999999999,-0.0299999999999994,0.0019772052764892,200,
dj_indep_6q,local,1.2,0.02,cat,6,7,13,2,2,0.1699999999999999,-0.12,-0.0979999999999999,0.29,0.2679999999999999,0.0758620689655174,0.0016078948974609,200,
dj_indep_6q,local,1.2,0.02,cat,6,7,17,4,4,-0.08,0.07,-0.07,0.15,0.0099999999999999,0.9333333333333336,0.0018529891967773,200,
dj_indep_6q,local,1.2,0.02,cat,6,7,19,6,6,0.0,0.0899999999999999,0.0679999999999999,0.0899999999999999,0.0679999999999999,0.2444444444444447,0.0020191669464111,200,
dj_indep_3q,global,1.0,0.001,cat,3,4,8,2,2,-0.040000000000000036,0.010000000000000009,-0.21600000000000005,0.050000000000000044,0.17600000000000002,-2.5199999999999974,0.0011081695556640625,200,
dj_indep_3q,global,1.1,0.001,cat,3,4,8,2,2,-0.010000000000000009,-0.019999999999999962,0.04000000000000008,0.009999999999999953,0.050000000000000086,-4.000000000000032,0.0010366439819335938,200,
dj_indep_3q,global,1.2,0.001,cat,3,4,8,2,2,-0.07,-0.1,-0.194,0.03,0.124,-3.1333333333333333,0.005056142807006836,200,
dj_indep_3q,global,1.0,0.005,cat,3,4,8,2,2,0.11000000000000004,-0.07,0.09600000000000007,0.18000000000000005,0.01399999999999997,0.9222222222222225,0.0010769367218017578,200,
dj_indep_3q,global,1.1,0.005,cat,3,4,8,2,2,-0.12999999999999995,0.019999999999999976,0.10999999999999996,0.1499999999999999,0.2399999999999999,-0.6000000000000003,0.001024007797241211,200,
dj_indep_3q,global,1.2,0.005,cat,3,4,8,2,2,-0.020000000000000018,0.08999999999999997,-0.18000000000000002,0.10999999999999999,0.16,-0.45454545454545475,0.0010488033294677734,200,
dj_indep_3q,global,1.0,0.01,cat,3,4,8,2,2,0.040000000000000036,-0.03999999999999994,-0.0559999999999999,0.07999999999999997,0.09599999999999993,-0.19999999999999954,0.0010559558868408203,200,
dj_indep_3q,global,1.1,0.01,cat,3,4,8,2,2,-0.06000000000000005,0.030000000000000027,-0.15399999999999983,0.09000000000000008,0.09399999999999978,-0.04444444444444105,0.0012001991271972656,200,
dj_indep_3q,global,1.2,0.01,cat,3,4,8,2,2,0.0,-0.030000000000000027,0.07799999999999996,0.030000000000000027,0.07799999999999996,-1.5999999999999963,0.0010716915130615234,200,
dj_indep_3q,global,1.0,0.015,cat,3,4,8,2,2,0.020000000000000018,0.04000000000000001,0.16599999999999981,0.01999999999999999,0.1459999999999998,-6.299999999999994,0.001132965087890625,200,
